practice,list_size
B81040,14502.0
B81046,8930.333333333334
B81047,7138.333333333333
B81048,15057.333333333334
B81049,9657.666666666666
B81052,6427.666666666667
B81053,12183.333333333334
B81054,8835.333333333334
B81056,16891.666666666668
B81058,8095.666666666667
B81066,2490.3333333333335
B81074,4231.0
B81080,2077.3333333333335
B81085,4727.333333333333
B81095,3570.0
B81097,1761.3333333333333
B81104,7404.333333333333
B81112,7371.0
B81119,4730.333333333333
B81616,2659.6666666666665
B81645,3760.0
B81675,10820.333333333334
B81688,1986.0
Y02344,3287.0
Y02747,12480.666666666666
B81015,14286.666666666666
B81016,9517.666666666666
B81023,6199.666666666667
B81030,13058.333333333334
B81031,13119.0
B81039,23309.666666666668
B81055,3898.0
B81087,8702.333333333334
B81091,5498.0
B81108,4403.333333333333
B81603,3432.6666666666665
B81620,2830.6666666666665
B81655,2665.6666666666665
B81656,6353.0
B81663,2598.6666666666665
B81664,1895.6666666666667
B81693,2439.0
Y01948,1468.0
Y02684,2781.3333333333335
B85001,7605.333333333333
B85004,5561.333333333333
B85008,5034.666666666667
B85009,8667.0
B85012,10942.0
B85015,8942.333333333334
B85018,9176.0
B85019,17290.333333333332
B85020,6610.333333333333
B85021,9710.0
B85025,11811.0
B85030,8282.0
B85038,5775.333333333333
B85041,14869.0
B85055,9981.333333333334
B85606,4871.333333333333
B85612,3449.0
B85620,2037.6666666666667
B85622,3815.6666666666665
B85640,3410.6666666666665
B85645,2879.3333333333335
B85646,6568.666666666667
B85650,4067.6666666666665
B85652,7634.0
B85655,2480.3333333333335
Y00081,38.0
B81005,16772.666666666668
B81007,9759.333333333334
B81022,14150.666666666666
B81026,19211.0
B81043,14883.0
B81045,12622.333333333334
B81063,6368.666666666667
B81064,8936.0
B81065,11592.666666666666
B81090,4518.0
B81109,12783.666666666666
B81113,7164.333333333333
B81118,7938.666666666667
B81617,8894.0
B81628,2981.6666666666665
B81647,3083.6666666666665
B81648,1412.3333333333333
Y02787,5926.0
C87003,11209.0
C87005,17485.333333333332
C87006,12785.0
C87008,16560.0
C87010,4595.333333333333
C87012,13122.666666666666
C87013,6287.333333333333
C87014,6636.333333333333
C87015,7036.333333333333
C87016,11560.333333333334
C87017,13291.0
C87018,8003.333333333333
C87020,5990.0
C87022,7753.666666666667
C87024,4105.666666666667
C87029,11624.666666666666
C87030,9135.666666666666
C87031,3270.3333333333335
C87603,3425.3333333333335
C87604,5768.666666666667
C87606,1564.3333333333333
C87608,5488.333333333333
C87616,5920.666666666667
C87620,6417.666666666667
C87621,1789.6666666666667
B82011,5358.0
B82024,8025.333333333333
B82037,9068.333333333334
B82038,15214.333333333334
B82054,13666.0
B82063,8422.0
B82088,10420.666666666666
B82092,5271.0
B82106,3331.3333333333335
B82609,3961.3333333333335
B82611,7811.0
Y02669,3184.3333333333335
C88005,11795.333333333334
C88006,4470.0
C88007,28135.0
C88008,9406.0
C88009,6180.666666666667
C88010,15421.0
C88011,4713.333333333333
C88014,8019.666666666667
C88015,9703.0
C88016,12370.0
C88018,8544.666666666666
C88019,8841.0
C88020,6403.666666666667
C88021,7228.333333333333
C88022,4106.333333333333
C88023,10177.666666666666
C88025,8511.333333333334
C88027,4745.666666666667
C88028,9648.333333333334
C88030,7007.0
C88031,11479.0
C88032,5402.0
C88033,4909.0
C88034,9315.0
C88035,9913.0
C88037,12650.0
C88038,8635.666666666666
C88039,8217.0
C88040,5848.0
C88042,5102.666666666667
C88043,10637.666666666666
C88044,4709.0
C88045,9737.666666666666
C88046,3166.3333333333335
C88047,7647.0
C88049,5192.0
C88050,3643.6666666666665
C88052,9115.0
C88053,3965.3333333333335
C88054,7399.0
C88059,2733.0
C88060,3872.3333333333335
C88062,4601.333333333333
C88068,3450.0
C88069,16430.666666666668
C88072,12172.333333333334
C88073,5926.666666666667
C88074,5227.666666666667
C88076,6987.333333333333
C88077,5051.333333333333
C88078,6612.333333333333
C88079,7982.666666666667
C88083,2726.0
C88085,8844.333333333334
C88086,2975.6666666666665
C88087,8396.0
C88088,5652.666666666667
C88090,4406.333333333333
C88091,2644.3333333333335
C88092,9613.0
C88095,5271.0
C88096,6713.0
C88622,1726.0
C88627,32411.0
C88631,1468.6666666666667
C88643,2981.0
C88647,4594.666666666667
C88648,6613.0
C88652,3685.6666666666665
C88656,3220.0
Y05349,4419.0
B81036,16278.666666666666
B82002,7247.333333333333
B82005,57528.333333333336
B82018,5962.666666666667
B82021,8205.333333333334
B82026,32683.333333333332
B82031,9435.0
B82033,10548.333333333334
B82041,15916.0
B82047,22668.666666666668
B82064,3283.3333333333335
B82068,3280.6666666666665
B82071,7348.333333333333
B82073,9800.333333333334
B82074,16972.0
B82077,5944.0
B82079,3338.6666666666665
B82081,7103.333333333333
B82083,43996.666666666664
B82097,10712.0
B82098,19800.0
B82100,8088.666666666667
B82103,2173.0
B82105,8639.333333333334
B82619,1198.0
B87001,8249.0
B87002,11486.333333333334
B87003,9653.333333333334
B87004,10002.0
B87005,11295.333333333334
B87006,10092.0
B87007,12236.0
B87009,6330.0
B87012,9082.666666666666
B87013,13214.333333333334
B87015,8890.0
B87016,22413.666666666668
B87017,23255.666666666668
B87018,10483.666666666666
B87019,7576.0
B87020,13130.333333333334
B87021,12140.333333333334
B87022,7552.0
B87025,5905.666666666667
B87026,14910.0
B87027,12982.333333333334
B87028,10362.666666666666
B87030,11421.0
B87031,12880.0
B87032,7241.0
B87033,3830.3333333333335
B87036,4196.0
B87039,14655.0
B87040,7980.333333333333
B87041,2689.0
B87042,5167.666666666667
B87044,2799.6666666666665
B87600,2467.0
B87602,2387.0
B87604,2566.0
Y02509,110.33333333333333
C83004,11596.666666666666
C83005,7473.666666666667
C83010,15923.0
C83015,8418.333333333334
C83027,9212.333333333334
C83028,8210.666666666666
C83032,7699.0
C83042,5795.0
C83045,16251.0
C83047,10118.333333333334
C83049,6662.0
C83055,5400.333333333333
C83056,13144.666666666666
C83057,6467.666666666667
C83059,11933.666666666666
C83060,8109.333333333333
C83061,9710.333333333334
C83064,14026.333333333334
C83083,8031.666666666667
C83085,12060.666666666666
C83613,5283.666666666667
C83634,4014.0
C83635,5807.0
C83643,2255.0
C83650,3546.6666666666665
K83002,48511.333333333336
K83059,10340.666666666666
K83607,2017.6666666666667
K83614,5545.333333333333
K83622,12433.666666666666
C82001,9600.666666666666
C82002,10701.666666666666
C82009,24779.333333333332
C82010,15985.333333333334
C82013,10987.0
C82016,6660.0
C82022,7016.666666666667
C82025,10890.333333333334
C82036,16247.666666666666
C82038,35625.666666666664
C82042,12021.333333333334
C82044,6601.333333333333
C82048,4252.0
C82055,14490.0
C82056,14026.333333333334
C82066,14650.333333333334
C82068,11792.666666666666
C82077,11185.666666666666
C82078,11315.0
C82079,8533.666666666666
C82109,3547.0
C82112,4369.333333333333
C82119,2120.0
C82611,5986.333333333333
C82631,6440.666666666667
Y03584,51.666666666666664
Y05412,78.0
C81010,12983.0
C81021,15196.333333333334
C81022,3571.3333333333335
C81023,9082.0
C81061,15313.333333333334
C81083,10405.333333333334
C81090,3632.6666666666665
C81097,6568.333333333333
C81115,5008.666666666667
C81604,3779.6666666666665
C81642,5059.0
C81008,9963.0
C81029,16486.666666666668
C81033,16023.0
C81055,3692.6666666666665
C81056,6141.333333333333
C81095,4587.0
C81096,5409.0
C81099,7808.666666666667
C81638,3398.6666666666665
C81647,4518.0
C81655,3554.3333333333335
C81658,5564.333333333333
C81661,2543.0
Y04977,4813.333333333333
C82005,9339.0
C82008,8956.0
C82018,15955.0
C82019,4796.0
C82020,20254.0
C82024,20615.333333333332
C82029,12270.0
C82030,6930.0
C82033,10055.333333333334
C82037,10455.0
C82046,17841.333333333332
C82059,1349.6666666666667
C82060,4174.333333333333
C82063,12041.0
C82073,15026.333333333334
C82080,4763.333333333333
C82084,3124.0
C82086,8840.0
C82088,9006.333333333334
C82092,3279.0
C82094,6811.0
C82099,4217.0
C82100,5995.666666666667
C82105,2971.0
C82107,7170.666666666667
C82114,2369.3333333333335
C82116,3687.0
C82122,5334.0
C82124,22303.666666666668
C82610,5565.333333333333
C82620,1874.0
C82623,3431.3333333333335
C82624,6729.666666666667
C82626,2233.6666666666665
C82639,5903.666666666667
C82642,8692.333333333334
C82643,12345.666666666666
C82651,4017.0
C82659,2724.0
C82660,6433.0
C82662,4177.333333333333
C82667,7190.0
C82669,4057.0
C82670,1067.0
C82671,4820.0
C82676,5410.666666666667
C82680,4658.0
Y00137,5437.0
Y02469,8979.333333333334
Y02686,4257.666666666667
Y03587,6483.666666666667
C83001,10786.666666666666
C83002,8344.666666666666
C83009,9620.666666666666
C83014,9961.666666666666
C83018,13046.333333333334
C83025,10965.333333333334
C83029,5768.666666666667
C83031,11639.666666666666
C83033,3459.0
C83037,9323.0
C83038,8286.666666666666
C83041,7887.666666666667
C83044,10982.666666666666
C83046,6040.0
C83051,7397.666666666667
C83052,3411.0
C83058,7157.0
C83062,5697.0
C83071,7334.666666666667
C83072,10502.666666666666
C83073,6157.0
C83074,4021.0
C83078,9588.666666666666
C83079,4728.666666666667
C83082,9741.666666666666
C83641,4342.0
C83652,1682.0
C84012,14416.0
C84014,10176.0
C84016,13181.333333333334
C84020,6274.333333333333
C84031,2779.3333333333335
C84051,19404.0
C84057,3403.6666666666665
C84061,5311.666666666667
C84067,5989.0
C84069,13182.666666666666
C84074,4072.3333333333335
C84076,4175.666666666667
C84077,9202.0
C84106,8458.333333333334
C84114,8950.333333333334
C84140,5181.666666666667
C84142,5014.666666666667
C84629,4048.6666666666665
C84637,5967.0
C84654,3973.0
C84658,6100.0
C84679,3024.0
C84710,2679.3333333333335
C84712,3694.3333333333335
Y02155,5.0
K82009,11153.0
K82013,13693.666666666666
K82015,10737.0
K82016,21581.0
K82025,10432.666666666666
K82026,13299.0
K82027,6823.666666666667
K82032,12540.0
K82039,12785.0
K82050,6313.0
K82054,11504.0
K82057,8428.333333333334
K82059,6000.0
K82060,3872.6666666666665
K82062,3037.0
K82065,18845.666666666668
K82074,4572.0
K82076,13218.666666666666
K82610,7607.0
K82615,10612.0
K82617,7383.666666666667
K82631,14863.333333333334
K82633,14104.666666666666
Y02900,12126.666666666666
K83003,8879.333333333334
K83005,13188.0
K83006,10554.333333333334
K83008,8777.666666666666
K83009,11640.333333333334
K83010,18083.333333333332
K83011,12072.0
K83012,11942.333333333334
K83013,13823.333333333334
K83014,17826.666666666668
K83015,12565.333333333334
K83018,10914.333333333334
K83019,6038.333333333333
K83020,3348.0
K83021,20718.0
K83025,15365.0
K83026,18676.0
K83028,11450.333333333334
K83029,12580.666666666666
K83030,9416.0
K83031,8179.666666666667
K83032,20911.333333333332
K83033,4425.333333333333
K83036,14595.666666666666
K83037,13783.666666666666
K83039,10727.333333333334
K83040,9869.666666666666
K83041,21649.0
K83042,10384.0
K83043,14479.0
K83044,12259.333333333334
K83047,17230.333333333332
K83048,6202.666666666667
K83049,13638.0
K83050,4346.666666666667
K83051,18884.666666666668
K83052,20826.333333333332
K83053,5402.333333333333
K83055,6959.666666666667
K83056,4160.333333333333
K83064,15654.0
K83065,6388.333333333333
K83066,13374.333333333334
K83068,5954.666666666667
K83069,2578.0
K83070,10484.666666666666
K83076,5852.666666666667
K83079,5194.0
K83080,6174.666666666667
K83081,1301.3333333333333
K83601,9558.0
K83610,9480.333333333334
K83616,5253.0
K83618,9058.666666666666
K83620,8569.333333333334
K83621,10671.666666666666
K83625,5358.666666666667
Y00028,3544.0
Y00399,4239.0
Y01139,3952.0
C84009,14209.666666666666
C84019,14184.333333333334
C84021,12759.666666666666
C84029,18555.333333333332
C84037,11966.666666666666
C84045,7013.333333333333
C84049,12332.333333333334
C84059,15680.666666666666
C84087,6029.0
C84113,6429.333333333333
C84123,3273.6666666666665
C84656,3132.3333333333335
C84660,4082.0
Y05369,5541.333333333333
C81001,10409.0
C81002,12506.0
C81003,10683.666666666666
C81012,15277.0
C81013,4609.666666666667
C81015,11347.666666666666
C81016,5905.666666666667
C81025,10122.0
C81028,7707.666666666667
C81030,7998.666666666667
C81034,9650.0
C81039,3444.6666666666665
C81041,11051.0
C81045,14025.0
C81058,8336.333333333334
C81063,8832.333333333334
C81065,7620.666666666667
C81067,9128.333333333334
C81070,4584.0
C81074,8378.333333333334
C81080,8437.666666666666
C81082,3044.0
C81084,19155.0
C81089,4989.333333333333
C81091,9189.333333333334
C81092,5920.666666666667
C81101,8147.0
C81611,2222.0
C81634,3782.6666666666665
C81649,7115.333333333333
C81662,7215.333333333333
Y04995,20412.0
C84023,40620.333333333336
C84039,12202.333333333334
C84044,9978.0
C84046,8224.0
C84060,8939.666666666666
C84063,10076.0
C84064,7330.0
C84072,9655.666666666666
C84078,13146.0
C84081,6293.0
C84085,8695.333333333334
C84096,3492.0
C84103,4664.0
C84104,2574.6666666666665
C84105,7396.0
C84116,8333.333333333334
C84117,18421.333333333332
C84122,8506.333333333334
C84129,7419.0
C84135,4345.666666666667
C84136,3671.3333333333335
C84138,2666.6666666666665
C84144,3666.3333333333335
C84151,2395.3333333333335
C84602,2157.3333333333335
C84619,6543.666666666667
C84628,5789.0
C84647,1435.3333333333333
C84650,1853.6666666666667
C84664,4070.3333333333335
C84680,3012.3333333333335
C84682,4601.666666666667
C84683,8697.333333333334
C84688,9024.666666666666
C84691,9893.333333333334
C84694,3568.6666666666665
C84695,3436.3333333333335
C84698,4209.666666666667
C84704,4158.333333333333
C84714,6550.666666666667
C84717,3038.6666666666665
C84720,31.666666666666668
Y02847,10402.0
Y03124,5038.666666666667
Y05622,2805.0
C84010,11607.0
C84026,12164.0
C84033,7930.0
C84047,9679.0
C84053,15228.0
C84055,11995.666666666666
C84095,7268.333333333333
C84124,11961.0
C84131,7187.333333333333
C84133,5686.333333333333
C84150,3778.6666666666665
C84613,2348.6666666666665
C84646,7089.0
C84667,4763.0
C84696,5606.666666666667
C84709,10092.0
Y00026,2128.3333333333335
C84030,9874.0
C84032,16058.333333333334
C84042,7472.333333333333
C84065,5463.333333333333
C84080,12379.0
C84107,8123.666666666667
C82040,8515.666666666666
C84005,13793.0
C84017,24494.333333333332
C84025,6891.333333333333
C84028,6880.0
C84048,10928.666666666666
C84084,8170.666666666667
C84086,11134.333333333334
C84621,4391.333333333333
C84703,5575.666666666667
C82076,4499.0
C82123,3344.6666666666665
C83008,6139.0
C83011,9910.333333333334
C83013,7726.333333333333
C83020,9070.666666666666
C83023,17943.333333333332
C83024,3414.0
C83030,4755.333333333333
C83040,15695.0
C83067,5907.333333333333
C83075,7712.666666666667
C83080,5799.666666666667
C83649,4725.666666666667
C83653,3390.6666666666665
Y01652,6445.666666666667
C81004,10746.333333333334
C81005,16728.666666666668
C81006,12743.333333333334
C81007,9515.666666666666
C81009,14465.333333333334
C81014,10900.666666666666
C81017,8621.666666666666
C81019,8466.333333333334
C81020,10623.0
C81027,7392.666666666667
C81031,8657.666666666666
C81032,13913.333333333334
C81035,11382.666666666666
C81037,8371.666666666666
C81038,12647.666666666666
C81040,6378.333333333333
C81042,11357.666666666666
C81046,4798.666666666667
C81048,11115.666666666666
C81051,25527.666666666668
C81052,7427.0
C81053,9921.0
C81054,19882.666666666668
C81057,8856.333333333334
C81059,5313.333333333333
C81060,9388.666666666666
C81062,8810.666666666666
C81064,12243.333333333334
C81066,10812.666666666666
C81068,13126.0
C81069,13699.0
C81071,15246.0
C81073,10949.0
C81075,5926.0
C81086,8029.666666666667
C81087,11651.333333333334
C81094,7352.666666666667
C81104,1994.0
C81108,14965.666666666666
C81110,10522.0
C81114,11371.333333333334
C81118,7372.666666666667
C81616,4905.666666666667
C81653,4155.666666666667
Y01812,7974.666666666667
Y02442,4485.333333333333
Y05733,6042.666666666667
C82003,11623.333333333334
C82007,9686.333333333334
C82012,10483.0
C82014,14741.0
C82026,8748.666666666666
C82027,7401.666666666667
C82028,7035.0
C82032,7177.0
C82034,8770.666666666666
C82035,7568.333333333333
C82041,12045.666666666666
C82043,12597.0
C82045,6156.0
C82047,10398.333333333334
C82050,14618.666666666666
C82051,11221.0
C82052,4036.6666666666665
C82054,10873.666666666666
C82061,12502.666666666666
C82062,8297.0
C82064,11574.666666666666
C82070,9591.666666666666
C82072,7676.0
C82075,10317.0
C82082,5494.0
C82091,7603.0
C82093,11369.0
C82095,9505.666666666666
C82096,7759.333333333333
C82097,1472.0
C82102,3957.3333333333335
C82103,7656.333333333333
C82111,16791.666666666668
C82120,3518.6666666666665
C82121,14634.0
C82600,5604.333333333333
C82627,4843.333333333333
C82628,3429.3333333333335
C82634,3467.6666666666665
C82644,3989.0
C82650,4537.666666666667
C82657,1407.6666666666667
C82663,3859.0
C82678,7826.0
Y00252,3050.3333333333335
M83001,11548.0
M83016,7363.666666666667
M83033,2354.0
M83048,9676.333333333334
M83063,3428.6666666666665
M83107,6454.666666666667
M83109,2672.0
M83129,10410.666666666666
M83130,3952.6666666666665
M83139,5026.666666666667
M83616,5459.333333333333
M83637,4047.0
M83698,3096.3333333333335
M83703,4375.333333333333
M83717,3106.3333333333335
M83719,4325.0
M83722,3542.6666666666665
M83727,3987.6666666666665
M83738,5602.666666666667
Y02354,10779.666666666666
Y02594,2650.6666666666665
M84004,13600.0
M84012,13610.333333333334
M84016,4485.333333333333
M84020,13639.0
M84031,7186.333333333333
M84035,11361.0
M84067,7932.666666666667
M84616,3996.0
M86001,5834.333333333333
M86002,7500.0
M86003,17288.333333333332
M86004,18157.666666666668
M86005,3686.0
M86006,9336.333333333334
M86007,5844.333333333333
M86009,25020.0
M86012,6894.333333333333
M86013,3872.6666666666665
M86014,18071.333333333332
M86015,12941.0
M86016,4983.0
M86017,9780.666666666666
M86019,4900.666666666667
M86020,8791.666666666666
M86021,7054.333333333333
M86023,5577.666666666667
M86026,494.3333333333333
M86027,8213.666666666666
M86028,3426.0
M86029,17985.333333333332
M86030,7200.0
M86033,4133.333333333333
M86034,11162.666666666666
M86035,7926.0
M86037,3754.3333333333335
M86038,3210.3333333333335
M86039,4149.666666666667
M86040,5362.666666666667
M86041,5468.333333333333
M86044,4165.666666666667
M86045,7180.666666666667
M86046,4960.0
M86048,7142.333333333333
M86605,2867.0
M86610,1937.0
M86612,2668.3333333333335
M86613,3543.6666666666665
M86617,2859.6666666666665
M86622,2653.6666666666665
M86624,9102.666666666666
M86627,5698.333333333333
M86633,4782.333333333333
M86638,5276.333333333333
Y00140,2279.3333333333335
Y04947,3339.0
Y04949,5395.0
Y04951,5539.0
Y04952,3958.0
Y04965,3804.6666666666665
M87001,7287.0
M87003,14543.333333333334
M87005,9913.0
M87006,7412.666666666667
M87007,10782.333333333334
M87008,7733.333333333333
M87009,17404.666666666668
M87010,8153.0
M87011,31592.333333333332
M87015,8758.333333333334
M87016,6687.333333333333
M87017,8765.666666666666
M87018,5984.0
M87019,7051.333333333333
M87020,9421.0
M87021,6712.666666666667
M87023,9837.0
M87024,21565.666666666668
M87025,4781.0
M87026,4834.333333333333
M87027,4086.3333333333335
M87028,7646.333333333333
M87030,3986.0
M87034,3727.3333333333335
M87036,3508.3333333333335
M87037,6075.0
M87041,5470.0
M87602,9827.0
M87605,4175.0
M87612,2395.3333333333335
M87617,3506.0
M87618,3255.3333333333335
M87620,5960.0
M87621,2935.6666666666665
M87623,2583.6666666666665
M87625,1401.0
M87628,2213.6666666666665
M87629,241.33333333333334
Y01756,6175.0
Y02653,3988.3333333333335
C81018,8600.666666666666
M83010,10260.0
M83013,4827.666666666667
M83026,14081.333333333334
M83027,11870.333333333334
M83037,7423.333333333333
M83042,9876.0
M83051,11006.666666666666
M83059,4153.333333333333
M83065,7114.666666666667
M83073,9636.666666666666
M83074,13681.0
M83641,2035.0
M83680,5844.333333333333
M83681,8530.666666666666
M83718,3473.3333333333335
Y00078,4115.0
M81003,9162.0
M81009,5866.0
M81012,8783.333333333334
M81014,6805.0
M81016,9501.0
M81018,6154.0
M81024,4958.0
M81026,28886.666666666664
M81032,12396.0
M81043,8477.666666666666
M81044,10613.333333333334
M81048,9484.0
M81054,7210.666666666667
M81061,8624.0
M81066,8961.666666666666
M81067,4542.333333333333
M81076,3118.6666666666665
M81080,6464.0
M81093,8146.333333333333
M81600,3322.6666666666665
M81604,5367.333333333333
M81621,4950.0
M83007,7208.0
M83012,8106.666666666667
M83015,7051.0
M83017,4158.0
M83023,9211.0
M83025,6595.0
M83034,12251.0
M83054,10045.0
M83056,11270.333333333334
M83071,12438.333333333334
M83079,8938.333333333334
M83084,6836.0
M83089,10941.0
M83096,6137.666666666667
M83103,4136.666666666667
M83108,7421.0
M83121,6109.666666666667
M83122,3011.0
M83140,4466.666666666667
M83141,8669.333333333334
M83640,2623.3333333333335
M83665,4439.333333333333
M83670,7918.666666666667
M83691,1895.0
M83697,2553.3333333333335
M83723,7635.333333333333
Y02570,3454.6666666666665
M84001,15112.666666666666
M84003,9345.666666666666
M84005,3239.6666666666665
M84006,10465.666666666666
M84007,12138.666666666666
M84008,10606.333333333334
M84019,16069.0
M84022,8743.333333333334
M84034,2673.0
M84037,10867.0
M84041,4942.333333333333
M84042,10206.666666666666
M84051,11809.333333333334
M84055,2701.3333333333335
M84061,5548.666666666667
M84609,3912.6666666666665
M84612,3547.6666666666665
M84615,5650.333333333333
M84618,3420.0
M84621,2761.6666666666665
M84624,2208.5
M84627,3267.3333333333335
Y04882,2882.3333333333335
Y04883,2628.6666666666665
Y04884,3614.0
Y04969,4353.333333333333
M81001,10305.666666666666
M81002,14701.666666666666
M81019,16231.333333333334
M81020,11767.333333333334
M81021,12840.333333333334
M81041,9222.0
M81055,5615.333333333333
M81064,6932.333333333333
M81069,8633.666666666666
M81070,13227.0
M81077,5168.0
M81078,6734.666666666667
M81082,13465.0
M81084,5343.666666666667
M81087,3902.0
M81089,6120.333333333333
M81092,5691.666666666667
M81605,4750.0
M81616,2289.0
M81617,4910.0
M85002,22749.0
M85009,5644.0
M85019,17523.333333333332
M85020,18485.333333333332
M85064,4447.666666666667
M85069,17993.666666666668
M85082,3829.6666666666665
M85085,1924.3333333333333
M85124,8321.333333333334
M85145,6628.666666666667
M85164,10403.333333333334
M85176,4533.666666666667
M85178,10968.0
M85611,3110.0
M85634,7680.666666666667
M85663,2904.3333333333335
M85676,4802.333333333333
M85684,2120.3333333333335
M85697,4428.666666666667
M85715,10224.0
M85721,8316.333333333334
M85757,3103.6666666666665
M85778,10802.333333333334
M85797,7971.666666666667
M85801,1477.6666666666667
M87013,11380.666666666666
M88001,7339.666666666667
M88002,8862.666666666666
M88003,11317.333333333334
M88004,46082.333333333336
M88008,5562.666666666667
M88009,9129.333333333334
M88010,8840.333333333334
M88013,14182.666666666666
M88014,4399.0
M88015,9789.0
M88016,1946.0
M88019,2242.3333333333335
M88021,5950.333333333333
M88022,4234.0
M88023,3675.3333333333335
M88024,3057.0
M88026,4161.666666666667
M88030,6264.0
M88031,3979.0
M88035,3178.3333333333335
M88036,3279.6666666666665
M88038,10467.333333333334
M88040,7619.666666666667
M88041,3471.3333333333335
M88042,4407.666666666667
M88043,5874.0
M88044,3897.3333333333335
M88600,2931.6666666666665
M88610,3756.0
M88612,4140.0
M88616,11573.666666666666
M88618,2301.0
M88619,8041.666666666667
M88623,2415.6666666666665
M88625,2814.0
M88628,2999.3333333333335
M88629,2024.0
M88630,5770.666666666667
M88633,4125.0
M88635,1879.0
M88637,1776.3333333333333
M88639,2866.0
M88640,3268.0
M88643,5097.0
M88646,1952.3333333333333
M88647,3703.0
Y00412,4927.0
Y00471,3660.6666666666665
Y00492,7413.666666666667
Y02701,4210.0
Y02704,4935.666666666667
Y02961,5767.0
M82002,10602.333333333334
M82004,16504.666666666668
M82005,8986.333333333334
M82006,10058.0
M82008,7403.333333333333
M82010,17482.0
M82011,3920.3333333333335
M82013,2835.3333333333335
M82014,8237.666666666666
M82017,4594.333333333333
M82018,6278.333333333333
M82020,3424.3333333333335
M82021,8064.0
M82023,6636.0
M82024,3372.3333333333335
M82025,7692.666666666667
M82026,13003.666666666666
M82030,7681.666666666667
M82031,3082.3333333333335
M82032,17201.333333333332
M82033,5331.333333333333
M82034,7649.333333333333
M82035,11407.333333333334
M82038,10530.333333333334
M82040,5448.666666666667
M82041,7080.666666666667
M82043,7924.333333333333
M82044,4915.666666666667
M82045,7235.0
M82046,3984.3333333333335
M82047,7634.333333333333
M82048,5270.333333333333
M82051,4678.333333333333
M82058,3511.6666666666665
M82060,7971.666666666667
M82601,2326.0
M82604,1992.0
M82620,3094.6666666666665
Y02495,3357.3333333333335
Y05569,1105.6666666666667
M83006,28584.666666666668
M83018,7726.666666666667
M83030,11831.0
M83031,6568.333333333333
M83032,13343.666666666666
M83041,5511.0
M83072,11435.0
M83088,15337.0
M83093,6689.0
M83097,7941.333333333333
M83110,11799.0
M83111,1629.0
M83113,2286.6666666666665
M83115,2084.6666666666665
M83117,4353.666666666667
M83132,5731.333333333333
M83148,14304.0
M83617,16746.0
M83705,4358.333333333333
M83706,1952.6666666666667
M83715,4693.666666666667
Y02414,5657.0
M84002,7507.333333333333
M84009,5359.666666666667
M84010,9472.666666666666
M84013,12133.0
M84014,9085.0
M84015,15759.333333333334
M84017,13637.666666666666
M84018,11846.0
M84021,14779.333333333334
M84024,6600.0
M84025,11195.666666666666
M84026,7999.666666666667
M84028,18117.666666666668
M84029,7122.0
M84030,11300.666666666666
M84032,12964.333333333334
M84036,13846.666666666666
M84040,9667.0
M84043,17902.333333333332
M84044,5821.333333333333
M84047,4472.333333333333
M84049,5685.333333333333
M84059,3802.3333333333335
M84060,5612.666666666667
M84062,5187.666666666667
M84063,7114.0
M84064,6244.666666666667
M84066,4513.0
M84069,4864.0
M84070,7632.0
M84617,2825.6666666666665
M84620,2619.3333333333335
M84629,5393.0
M81004,15128.0
M81006,20629.333333333332
M81007,5550.666666666667
M81008,16464.333333333332
M81017,12115.333333333334
M81022,15991.0
M81029,7593.333333333333
M81033,6783.333333333333
M81034,9148.666666666666
M81035,12347.333333333334
M81037,11011.0
M81038,11089.0
M81039,9448.333333333334
M81042,9481.333333333334
M81045,4444.0
M81046,10729.666666666666
M81047,9368.0
M81049,11461.666666666666
M81058,10450.0
M81063,12556.0
M81072,6923.333333333333
M81074,10265.0
M81081,4526.666666666667
M81091,12538.0
M81094,9268.666666666666
M81627,7282.333333333333
M81629,9728.0
Y03602,4765.333333333333
Y04968,5647.0
M83009,10562.0
M83020,12218.0
M83022,8312.666666666666
M83024,6854.0
M83036,9215.0
M83044,11574.666666666666
M83045,9876.333333333334
M83049,10817.333333333334
M83050,10556.333333333334
M83052,19200.333333333332
M83057,10429.333333333334
M83069,13992.666666666666
M83070,8096.666666666667
M83092,7678.333333333333
M83004,10965.0
M83014,9134.666666666666
M83021,10069.333333333334
M83028,7918.666666666667
M83038,10685.333333333334
M83047,6744.0
M83066,7171.333333333333
M83068,12017.666666666666
M83075,8357.333333333334
M83076,9083.333333333334
M83082,13840.333333333334
M83090,5387.0
M83094,14372.333333333334
M83100,3938.6666666666665
M83123,7345.333333333333
M83126,6572.333333333333
M83127,5150.0
M83128,4120.666666666667
M83138,7053.333333333333
M83143,4632.333333333333
M83146,8188.0
M83601,3751.3333333333335
M83619,2015.3333333333333
M83623,4428.333333333333
M83624,2749.0
M83627,6035.666666666667
M83632,4348.0
M83650,11518.666666666666
M83661,5055.333333333333
M83682,5890.333333333333
M83700,4727.0
M83709,5538.0
M83711,3498.6666666666665
M83712,2568.3333333333335
M83713,4886.666666666667
M83714,1197.6666666666667
M83725,3227.3333333333335
Y00592,7326.333333333333
Y02521,11110.0
Y02867,4511.666666666667
M82003,14511.333333333334
M82007,14922.0
M82009,10195.0
M82012,13917.0
M82027,8878.333333333334
M82028,14953.666666666666
M82039,14560.333333333334
M82042,6582.333333333333
M82056,13635.0
M82057,6282.333333333333
M82059,13097.666666666666
M82616,5864.0
