practice_id,wave,method,contactable,sent,delivery_success,hits
F82648,2,p,1,1,,0
F82671,2,p,1,1,,0
F83008,2,p,1,1,,0
F83023,2,p,1,1,,0
F83039,2,p,1,1,,0
F83045,2,p,1,1,,0
F83057,2,p,1,1,,0
F83060,2,p,1,1,,0
F83682,2,p,1,1,,0
F84047,2,p,1,1,,0
F84079,2,p,1,1,,0
F84111,2,p,1,1,,0
F84122,2,p,1,1,,0
F84640,2,p,1,1,,0
F84657,2,p,1,1,,0
F84669,2,p,1,1,,0
F85010,2,p,1,1,,0
F85016,2,p,1,1,,0
F85017,2,p,1,1,,0
F85064,2,p,1,1,,0
F85072,2,p,1,1,,0
F85663,2,p,1,1,,0
F85678,2,p,1,1,,0
F86005,2,p,1,1,,0
F86008,2,p,1,1,,0
F86010,2,p,1,1,,0
F86020,2,p,1,1,,0
F86083,2,p,1,1,,0
F86085,2,p,1,1,,0
F86616,2,p,1,1,,0
F86652,2,p,1,1,,0
F86731,2,p,1,1,,0
G81035,2,p,1,1,,0
G81042,2,p,1,1,,0
G81043,2,p,1,1,,0
G81054,2,p,1,1,,0
G81103,2,p,1,1,,0
G81614,2,p,1,1,,0
G81646,2,p,1,1,,0
G82018,2,p,1,1,,0
G82022,2,p,1,1,,0
G82025,2,p,1,1,,0
G82026,2,p,1,1,,0
G82044,2,p,1,1,,0
G82055,2,p,1,1,,0
G82088,2,p,1,1,,0
G82142,2,p,1,1,,0
G82161,2,p,1,1,,0
G82203,2,p,1,1,,0
G82204,2,p,1,1,,1
G82232,2,p,1,1,,0
G82233,2,p,1,1,,0
G82622,2,p,1,1,,0
G82653,2,p,1,1,,0
G82690,2,p,1,1,,0
G82888,2,p,1,1,,0
G83022,2,p,1,1,,0
G83034,2,p,1,1,,0
G83046,2,p,1,1,,0
G83064,2,p,1,1,,0
G84008,2,p,1,1,,0
G84020,2,p,1,1,,0
G85053,2,p,1,1,,0
G85055,2,p,1,1,,0
G85105,2,p,1,1,,0
G85674,2,p,1,1,,0
H81043,2,p,1,1,,0
H81058,2,p,1,1,,0
H81065,2,p,1,1,,0
H81103,2,p,1,1,,0
H81104,2,p,1,1,,0
H81133,2,p,1,1,,0
H82008,2,p,1,1,,0
H82012,2,p,1,1,,0
H82013,2,p,1,1,,0
H82043,2,p,1,1,,0
H82056,2,p,1,1,,0
H82059,2,p,1,1,,0
H82089,2,p,1,1,,0
H82092,2,p,1,1,,0
H84031,2,p,1,1,,0
H84608,2,p,1,1,,0
H85009,2,p,1,1,,0
H85019,2,p,1,1,,0
H85020,2,p,1,1,,0
H85024,2,p,1,1,,0
H85045,2,p,1,1,,0
H85637,2,p,1,1,,0
J81058,2,p,1,1,,0
J82008,2,p,1,1,,0
J82034,2,p,1,1,,0
J82049,2,p,1,1,,0
J82074,2,p,1,1,,0
J82076,2,p,1,1,,0
J82112,2,p,1,1,,0
J82129,2,p,1,1,,0
J82150,2,p,1,1,,0
J82169,2,p,1,1,,0
J82207,2,p,1,1,,0
J83007,2,p,1,1,,0
J83018,2,p,1,1,,0
J83022,2,p,1,1,,0
J83031,2,p,1,1,,0
J83049,2,p,1,1,,0
J83601,2,p,1,1,,0
J83615,2,p,1,1,,0
J83618,2,p,1,1,,0
J83645,2,p,1,1,,0
J84017,2,p,1,1,,0
K81039,2,p,1,1,,0
K82078,2,p,1,1,,0
K83068,2,p,1,1,,0
K84001,2,p,1,1,,0
K84006,2,p,1,1,,0
K84008,2,p,1,1,,0
K84017,2,p,1,1,,0
K84033,2,p,1,1,,0
K84046,2,p,1,1,,0
K84080,2,p,1,1,,0
L81008,2,p,1,1,,0
L81013,2,p,1,1,,0
L81020,2,p,1,1,,0
L81043,2,p,1,1,,0
L81045,2,p,1,1,,0
L81046,2,p,1,1,,0
L81049,2,p,1,1,,0
L81095,2,p,1,1,,0
L81127,2,p,1,1,,0
L82035,2,p,1,1,,0
L82050,2,p,1,1,,0
L82052,2,p,1,1,,0
L82068,2,p,1,1,,0
L83046,2,p,1,1,,0
L83094,2,p,1,1,,0
L83130,2,p,1,1,,0
L84015,2,p,1,1,,0
L84025,2,p,1,1,,0
L84051,2,p,1,1,,0
L84057,2,p,1,1,,0
L84063,2,p,1,1,,1
L84072,2,p,1,1,,0
M81006,2,p,1,1,,0
M81034,2,p,1,1,,0
M81067,2,p,1,1,,0
M81072,2,p,1,1,,0
M82041,2,p,1,1,,0
M83015,2,p,1,1,,0
M83074,2,p,1,1,,0
M83619,2,p,1,1,,0
M84021,2,p,1,1,,0
M84031,2,p,1,1,,0
M84043,2,p,1,1,,0
M84061,2,p,1,1,,0
M84615,2,p,1,1,,0
M85028,2,p,1,1,,0
M85047,2,p,1,1,,0
M85124,2,p,1,1,,0
M86007,2,p,1,1,,0
N81031,2,p,1,1,,0
N81082,2,p,1,1,,0
N81607,2,p,1,1,,0
N82024,2,p,1,1,,0
N82107,2,p,1,1,,0
N83009,2,p,1,1,,0
N84627,2,p,1,1,,0
N85007,2,p,1,1,,0
N85012,2,p,1,1,,0
N85028,2,p,1,1,,0
N85053,2,p,1,1,,0
N85057,2,p,1,1,,0
N85643,2,p,1,1,,0
P81059,2,p,1,1,,0
P81177,2,p,1,1,,0
P81620,2,p,1,1,,0
P81674,2,p,1,1,,0
P81689,2,p,1,1,,0
P82643,2,p,1,1,,0
P84027,2,p,1,1,,0
P84052,2,p,1,1,,0
P84684,2,p,1,1,,0
P85608,2,p,1,1,,0
P85612,2,p,1,1,,0
P85615,2,p,1,1,,0
P86620,2,p,1,1,,0
P87026,2,p,1,1,,0
P87634,2,p,1,1,,0
P91009,2,p,1,1,,0
P91011,2,p,1,1,,0
P91026,2,p,1,1,,0
P91029,2,p,1,1,,0
P91623,2,p,1,1,,0
P92633,2,p,1,1,,0
Y00316,2,p,1,1,,0
Y00328,2,p,1,1,,0
Y00507,2,p,1,1,,0
Y00969,2,p,1,1,,0
Y01011,2,p,1,1,,0
Y01132,2,p,1,1,,0
Y01206,2,p,1,1,,0
Y01291,2,p,1,1,,0
Y02506,2,p,1,1,,0
Y02589,2,p,1,1,,0
Y02811,2,p,1,1,,0
Y03035,2,p,1,1,,0
Y03664,2,p,1,1,,0
A81016,3,p,1,1,,0
A81030,3,p,1,1,,0
A82074,3,p,1,1,,0
A82617,3,p,1,1,,0
A83050,3,p,1,1,,0
A83060,3,p,1,1,,0
A84007,3,p,1,1,,0
A86020,3,p,1,1,,0
A89007,3,p,1,1,,0
A89013,3,p,1,1,,0
A89026,3,p,1,1,,0
B81099,3,p,1,1,,0
B81656,3,p,1,1,,0
B82022,3,p,1,1,,0
B82046,3,p,1,1,,0
B82622,3,p,1,1,,3
B83056,3,p,1,1,,0
B86007,3,p,1,1,,1
B86064,3,p,1,1,,0
C81021,3,p,1,1,,0
C81028,3,p,1,1,,0
C81035,3,p,1,1,,0
C82029,3,p,1,1,,0
C82042,3,p,1,1,,0
C82051,3,p,1,1,,0
C82077,3,p,1,1,,0
C82650,3,p,1,1,,0
C82678,3,p,1,1,,0
C83010,3,p,1,1,,0
C83020,3,p,1,1,,0
C83024,3,p,1,1,,0
C83036,3,p,1,1,,0
C83038,3,p,1,1,,0
C83052,3,p,1,1,,0
C83055,3,p,1,1,,0
C83061,3,p,1,1,,0
C83062,3,p,1,1,,0
C83074,3,p,1,1,,0
C87608,3,p,1,1,,0
C88019,3,p,1,1,,0
C88022,3,p,1,1,,0
C88051,3,p,1,1,,0
C88076,3,p,1,1,,0
D81002,3,p,1,1,,0
D81004,3,p,1,1,,0
D81008,3,p,1,1,,0
D81028,3,p,1,1,,0
D81031,3,p,1,1,,0
D81039,3,p,1,1,,0
D81040,3,p,1,1,,0
D81044,3,p,1,1,,0
D81045,3,p,1,1,,0
D81046,3,p,1,1,,0
D81050,3,p,1,1,,0
D81051,3,p,1,1,,0
D81066,3,p,1,1,,0
D81081,3,p,1,1,,0
D81086,3,p,1,1,,0
D81612,3,p,1,1,,0
D81619,3,p,1,1,,0
D82012,3,p,1,1,,0
D82020,3,p,1,1,,0
D82030,3,p,1,1,,0
D82034,3,p,1,1,,0
D82038,3,p,1,1,,0
D82039,3,p,1,1,,0
D82065,3,p,1,1,,0
D82070,3,p,1,1,,0
D82071,3,p,1,1,,0
D82072,3,p,1,1,,0
D82076,3,p,1,1,,0
D82079,3,p,1,1,,1
D82085,3,p,1,1,,0
D83006,3,p,1,1,,0
D83020,3,p,1,1,,0
D83037,3,p,1,1,,0
D83062,3,p,1,1,,0
D83067,3,p,1,1,,0
D83078,3,p,1,1,,0
D83079,3,p,1,1,,0
D83615,3,p,1,1,,0
E81632,3,p,1,1,,0
E82008,3,p,1,1,,0
E82015,3,p,1,1,,0
E82049,3,p,1,1,,0
E82077,3,p,1,1,,0
E82090,3,p,1,1,,0
E83024,3,p,1,1,,0
E83026,3,p,1,1,,0
E83037,3,p,1,1,,0
E83039,3,p,1,1,,0
E83053,3,p,1,1,,0
E83638,3,p,1,1,,0
E83649,3,p,1,1,,0
E84012,3,p,1,1,,0
E84013,3,p,1,1,,0
E84024,3,p,1,1,,0
E84030,3,p,1,1,,0
E84036,3,p,1,1,,0
E84080,3,p,1,1,,0
E84658,3,p,1,1,,0
E84669,3,p,1,1,,0
E84693,3,p,1,1,,0
E84696,3,p,1,1,,0
E84713,3,p,1,1,,0
E85021,3,p,1,1,,1
E85026,3,p,1,1,,0
E85038,3,p,1,1,,0
E85040,3,p,1,1,,0
E85054,3,p,1,1,,0
E85074,3,p,1,1,,0
E85075,3,p,1,1,,0
E85088,3,p,1,1,,0
E85099,3,p,1,1,,0
E85693,3,p,1,1,,0
E85745,3,p,1,1,,0
E86005,3,p,1,1,,0
E86007,3,p,1,1,,0
E87013,3,p,1,1,,0
E87045,3,p,1,1,,0
E87069,3,p,1,1,,0
E87733,3,p,1,1,,0
E87741,3,p,1,1,,0
E87754,3,p,1,1,,0
F81001,3,p,1,1,,0
F81017,3,p,1,1,,0
F81030,3,p,1,1,,0
F81036,3,p,1,1,,0
F81037,3,p,1,1,,0
F81040,3,p,1,1,,0
F81048,3,p,1,1,,0
F81062,3,p,1,1,,0
F81070,3,p,1,1,,0
F81072,3,p,1,1,,0
F81074,3,p,1,1,,0
F81104,3,p,1,1,,0
F81112,3,p,1,1,,0
F81123,3,p,1,1,,0
F81127,3,p,1,1,,0
F81147,3,p,1,1,,0
F81212,3,p,1,1,,0
F81221,3,p,1,1,,0
F81223,3,p,1,1,,0
F81622,3,p,1,1,,0
F81740,3,p,1,1,,0
F82006,3,p,1,1,,0
F82007,3,p,1,1,,0
F82008,3,p,1,1,,0
F82018,3,p,1,1,,0
F82042,3,p,1,1,,0
F82619,3,p,1,1,,0
F82648,3,p,1,1,,0
F82671,3,p,1,1,,0
F83008,3,p,1,1,,0
F83023,3,p,1,1,,0
F83039,3,p,1,1,,0
F83045,3,p,1,1,,0
F83057,3,p,1,1,,0
F83060,3,p,1,1,,0
F83682,3,p,1,1,,0
F84047,3,p,1,1,,0
F84079,3,p,1,1,,0
F84111,3,p,1,1,,0
F84122,3,p,1,1,,0
F84640,3,p,1,1,,0
F84657,3,p,1,1,,0
F84669,3,p,1,1,,0
F85010,3,p,1,1,,0
F85016,3,p,1,1,,0
F85017,3,p,1,1,,0
F85064,3,p,1,1,,0
F85072,3,p,1,1,,0
F85663,3,p,1,1,,0
F85678,3,p,1,1,,0
F86005,3,p,1,1,,0
F86008,3,p,1,1,,0
F86010,3,p,1,1,,0
F86020,3,p,1,1,,0
F86083,3,p,1,1,,0
F86085,3,p,1,1,,0
F86616,3,p,1,1,,0
F86652,3,p,1,1,,0
F86731,3,p,1,1,,0
G81035,3,p,1,1,,0
G81042,3,p,1,1,,0
G81043,3,p,1,1,,0
G81054,3,p,1,1,,0
G81103,3,p,1,1,,0
G81614,3,p,1,1,,0
G81646,3,p,1,1,,1
G82018,3,p,1,1,,0
G82022,3,p,1,1,,0
G82025,3,p,1,1,,0
G82026,3,p,1,1,,0
G82044,3,p,1,1,,0
G82055,3,p,1,1,,0
G82088,3,p,1,1,,0
G82142,3,p,1,1,,0
G82161,3,p,1,1,,0
G82203,3,p,1,1,,0
G82204,3,p,1,1,,0
G82232,3,p,1,1,,0
G82233,3,p,1,1,,0
G82622,3,p,1,1,,0
G82653,3,p,1,1,,0
G82690,3,p,1,1,,0
G82888,3,p,1,1,,0
G83022,3,p,1,1,,0
G83034,3,p,1,1,,0
G83046,3,p,1,1,,0
G83064,3,p,1,1,,0
G84008,3,p,1,1,,0
G84020,3,p,1,1,,0
G85053,3,p,1,1,,0
G85055,3,p,1,1,,0
G85105,3,p,1,1,,0
G85674,3,p,1,1,,0
H81043,3,p,1,1,,0
H81058,3,p,1,1,,0
H81065,3,p,1,1,,0
H81103,3,p,1,1,,0
H81104,3,p,1,1,,1
H81133,3,p,1,1,,0
H82008,3,p,1,1,,0
H82012,3,p,1,1,,0
H82013,3,p,1,1,,0
H82043,3,p,1,1,,0
H82056,3,p,1,1,,0
H82059,3,p,1,1,,0
H82089,3,p,1,1,,0
H82092,3,p,1,1,,0
H84031,3,p,1,1,,0
H84608,3,p,1,1,,0
H85009,3,p,1,1,,0
H85019,3,p,1,1,,0
H85020,3,p,1,1,,0
H85024,3,p,1,1,,0
H85045,3,p,1,1,,0
H85637,3,p,1,1,,0
J81058,3,p,1,1,,0
J82008,3,p,1,1,,0
J82034,3,p,1,1,,0
J82049,3,p,1,1,,0
J82074,3,p,1,1,,0
J82076,3,p,1,1,,0
J82112,3,p,1,1,,0
J82129,3,p,1,1,,0
J82150,3,p,1,1,,0
J82169,3,p,1,1,,0
J82207,3,p,1,1,,0
J83007,3,p,1,1,,0
J83018,3,p,1,1,,0
J83022,3,p,1,1,,0
J83031,3,p,1,1,,0
J83049,3,p,1,1,,0
J83601,3,p,1,1,,0
J83615,3,p,1,1,,0
J83618,3,p,1,1,,0
J83645,3,p,1,1,,0
J84017,3,p,1,1,,0
K81039,3,p,1,1,,0
K82078,3,p,1,1,,0
K83068,3,p,1,1,,0
K84001,3,p,1,1,,0
K84006,3,p,1,1,,0
K84008,3,p,1,1,,0
K84017,3,p,1,1,,0
K84033,3,p,1,1,,0
K84046,3,p,1,1,,0
K84080,3,p,1,1,,0
L81008,3,p,1,1,,0
L81013,3,p,1,1,,0
L81020,3,p,1,1,,0
L81043,3,p,1,1,,0
L81045,3,p,1,1,,0
L81046,3,p,1,1,,0
L81049,3,p,1,1,,0
L81095,3,p,1,1,,0
L81127,3,p,1,1,,0
L82035,3,p,1,1,,0
L82050,3,p,1,1,,0
L82052,3,p,1,1,,0
L82068,3,p,1,1,,0
L83046,3,p,1,1,,0
L83094,3,p,1,1,,0
L83130,3,p,1,1,,0
L84015,3,p,1,1,,0
L84025,3,p,1,1,,0
L84051,3,p,1,1,,0
L84057,3,p,1,1,,0
L84063,3,p,1,1,,0
L84072,3,p,1,1,,0
M81006,3,p,1,1,,0
M81034,3,p,1,1,,0
M81067,3,p,1,1,,0
M81072,3,p,1,1,,0
M82041,3,p,1,1,,0
M83015,3,p,1,1,,0
M83074,3,p,1,1,,0
M83619,3,p,1,1,,0
M84021,3,p,1,1,,0
M84031,3,p,1,1,,0
M84043,3,p,1,1,,0
M84061,3,p,1,1,,0
M84615,3,p,1,1,,0
M85028,3,p,1,1,,0
M85047,3,p,1,1,,0
M85124,3,p,1,1,,0
M86007,3,p,1,1,,0
N81031,3,p,1,1,,0
N81082,3,p,1,1,,0
N81607,3,p,1,1,,0
N82024,3,p,1,1,,0
N82107,3,p,1,1,,0
N83009,3,p,1,1,,0
N84627,3,p,1,1,,0
N85007,3,p,1,1,,0
N85012,3,p,1,1,,0
N85028,3,p,1,1,,0
N85053,3,p,1,1,,0
N85057,3,p,1,1,,0
N85643,3,p,1,1,,0
P81059,3,p,1,1,,0
P81177,3,p,1,1,,0
P81620,3,p,1,1,,1
P81674,3,p,1,1,,0
P81689,3,p,1,1,,0
P82643,3,p,1,1,,0
P84027,3,p,1,1,,0
P84052,3,p,1,1,,0
P84684,3,p,1,1,,0
P85608,3,p,1,1,,0
P85612,3,p,1,1,,0
P85615,3,p,1,1,,0
P86620,3,p,1,1,,0
P87026,3,p,1,1,,0
P87634,3,p,1,1,,0
P91009,3,p,1,1,,0
P91011,3,p,1,1,,1
P91026,3,p,1,1,,0
P91029,3,p,1,1,,0
P91623,3,p,1,1,,0
P92633,3,p,1,1,,0
Y00316,3,p,1,1,,0
Y00328,3,p,1,1,,0
Y00507,3,p,1,1,,0
Y00969,3,p,1,1,,0
Y01011,3,p,1,1,,0
Y01132,3,p,1,1,,0
Y01206,3,p,1,1,,2
Y01291,3,p,1,1,,0
Y02506,3,p,1,1,,1
Y02589,3,p,1,1,,0
Y02811,3,p,1,1,,0
Y03035,3,p,1,1,,0
Y03664,3,p,1,1,,0
A81051,1,e,1,1,1,0
A81052,1,e,1,1,1,0
A81054,1,e,1,1,1,0
A82030,1,e,1,1,1,0
A82060,1,e,1,1,1,0
A82077,1,e,1,1,0,0
A84032,1,e,1,1,1,0
A86008,1,e,1,1,1,0
A87005,1,e,1,1,1,0
A89036,1,e,1,1,1,0
A89614,1,e,1,1,1,0
A89624,1,e,1,1,1,0
B81113,1,e,1,1,1,0
B82042,1,e,1,1,1,0
B82049,1,e,1,1,1,0
B82066,1,e,1,1,1,0
B85016,1,e,1,1,1,0
B85620,1,e,1,1,1,0
C82009,1,e,1,1,1,0
C82019,1,e,0,0,,0
C82102,1,e,1,1,1,0
C82112,1,e,1,1,1,0
C82656,1,e,0,0,,0
C83003,1,e,1,1,1,0
C83008,1,e,1,1,1,0
C83011,1,e,1,1,1,0
C83028,1,e,1,1,1,0
C83033,1,e,1,1,1,0
C83041,1,e,1,1,1,0
C83043,1,e,1,1,1,0
C83049,1,e,1,1,1,0
C83054,1,e,1,1,1,0
C83082,1,e,1,1,1,0
C83643,1,e,1,1,1,0
C83649,1,e,1,1,1,0
C88005,1,e,1,1,1,0
C88028,1,e,1,1,1,0
C88032,1,e,1,1,1,0
C88060,1,e,1,1,1,0
D81003,1,e,1,1,1,0
D81007,1,e,1,1,1,0
D81010,1,e,1,1,1,0
D81015,1,e,1,1,1,2
D81019,1,e,1,1,1,1
D81029,1,e,1,1,1,2
D81034,1,e,1,1,1,0
D81035,1,e,1,1,1,0
D81036,1,e,1,1,1,0
D81042,1,e,1,1,1,0
D81054,1,e,1,1,1,0
D81061,1,e,1,1,1,0
D81062,1,e,1,1,1,0
D81070,1,e,1,1,1,0
D81087,1,e,1,1,1,0
D82010,1,e,1,1,1,0
D82017,1,e,1,1,1,1
D82018,1,e,1,1,1,0
D82037,1,e,1,1,1,0
D82042,1,e,1,1,1,0
D82044,1,e,1,1,1,0
D82050,1,e,1,1,1,0
D82053,1,e,1,1,1,0
D82057,1,e,1,1,1,0
D82066,1,e,1,1,1,1
D82100,1,e,1,1,1,0
D83012,1,e,1,1,1,0
D83049,1,e,1,1,1,0
D83051,1,e,1,1,1,0
D83053,1,e,1,1,1,0
D83057,1,e,1,1,1,0
D83076,1,e,1,1,1,0
D83080,1,e,1,1,1,0
E81007,1,e,1,1,1,0
E81010,1,e,1,1,1,0
E81036,1,e,1,1,1,0
E82072,1,e,1,1,1,0
E82073,1,e,1,1,1,1
E82092,1,e,1,1,1,0
E82117,1,e,1,1,1,0
E82130,1,e,1,1,1,0
E82657,1,e,1,1,0,0
E83009,1,e,1,1,1,0
E83010,1,e,1,1,1,0
E83027,1,e,1,1,1,0
E83030,1,e,1,1,1,0
E83034,1,e,1,1,1,0
E83035,1,e,1,1,1,0
E83036,1,e,1,1,1,0
E83622,1,e,1,1,1,1
E84003,1,e,1,1,1,0
E84006,1,e,1,1,1,0
E84008,1,e,1,1,1,0
E84009,1,e,1,1,1,0
E84023,1,e,1,1,1,0
E84025,1,e,1,1,1,0
E84039,1,e,1,1,1,0
E84051,1,e,1,1,1,0
E84601,1,e,1,1,1,0
E84685,1,e,1,1,1,1
E85014,1,e,1,1,1,0
E85018,1,e,1,1,1,0
E85042,1,e,1,1,1,2
E85098,1,e,1,1,1,0
E85107,1,e,1,1,1,0
E85115,1,e,1,1,1,0
E85116,1,e,1,1,1,0
E85643,1,e,1,1,1,0
E85657,1,e,1,1,1,0
E85659,1,e,1,1,1,0
E85672,1,e,1,1,1,0
E85682,1,e,1,1,1,0
E85719,1,e,1,1,1,0
E85740,1,e,1,1,1,0
E86012,1,e,1,1,1,0
E86028,1,e,1,1,1,0
E87002,1,e,1,1,1,0
E87008,1,e,1,1,1,5
E87010,1,e,1,1,1,0
E87021,1,e,1,1,1,0
E87029,1,e,1,1,1,0
E87609,1,e,1,1,1,2
E87665,1,e,1,1,1,0
E87750,1,e,1,1,1,0
F81018,1,e,1,1,1,0
F81028,1,e,1,1,1,0
F81031,1,e,1,1,1,0
F81032,1,e,1,1,1,0
F81078,1,e,1,1,1,0
F81079,1,e,1,1,0,0
F81085,1,e,1,1,1,2
F81090,1,e,1,1,1,0
F81096,1,e,1,1,1,0
F81102,1,e,1,1,1,0
F81120,1,e,1,1,1,0
F81121,1,e,1,1,1,0
F81159,1,e,1,1,1,0
F81606,1,e,1,1,1,0
F81635,1,e,1,1,1,0
F81683,1,e,1,1,1,0
F81696,1,e,0,0,,0
F81721,1,e,1,1,1,0
F81724,1,e,1,1,1,0
F82003,1,e,1,1,1,0
F82013,1,e,1,1,1,0
F82016,1,e,1,1,1,0
F82023,1,e,1,1,1,0
F82025,1,e,1,1,1,0
F82609,1,e,1,1,1,0
F82647,1,e,1,1,1,0
F82666,1,e,1,1,1,0
F83004,1,e,1,1,1,1
F83052,1,e,1,1,1,0
F83053,1,e,1,1,1,0
F83633,1,e,1,1,1,0
F83658,1,e,1,1,1,0
F83660,1,e,1,1,1,0
F84022,1,e,1,1,1,0
F84069,1,e,1,1,1,0
F84083,1,e,1,1,1,0
F84670,1,e,1,1,1,0
F84686,1,e,1,1,1,1
F84702,1,e,0,0,,0
F84708,1,e,1,1,1,0
F85003,1,e,1,1,1,0
F85004,1,e,1,1,1,0
F85035,1,e,1,1,1,0
F85053,1,e,1,1,1,0
F85061,1,e,1,1,1,0
F85063,1,e,1,1,1,0
F85634,1,e,0,0,,0
F85640,1,e,1,1,1,0
F85697,1,e,1,1,1,2
F86007,1,e,1,1,1,0
F86011,1,e,1,1,1,0
F86012,1,e,1,1,1,0
F86641,1,e,1,1,1,0
F86692,1,e,1,1,1,0
F86700,1,e,1,1,1,0
F86702,1,e,1,1,1,0
F86704,1,e,1,1,1,0
F86707,1,e,1,1,1,0
G81016,1,e,1,1,1,0
G81019,1,e,1,1,1,0
G81033,1,e,1,1,1,0
G81076,1,e,1,1,1,0
G81083,1,e,1,1,1,0
G81694,1,e,1,1,1,0
G82007,1,e,0,0,,0
G82021,1,e,1,1,1,0
G82032,1,e,1,1,1,0
G82052,1,e,1,1,1,0
G82057,1,e,1,1,1,0
G82095,1,e,1,1,1,0
G82111,1,e,1,1,1,0
G82112,1,e,1,1,1,0
G82123,1,e,1,1,1,0
G82155,1,e,1,1,1,0
G82158,1,e,1,1,1,0
G82679,1,e,1,1,1,0
G82780,1,e,1,1,1,0
G83058,1,e,1,1,1,0
G83630,1,e,1,1,1,0
G84028,1,e,1,1,1,0
G84630,1,e,1,1,1,0
G85024,1,e,1,1,1,4
G85025,1,e,1,1,1,0
G85035,1,e,1,1,1,0
G85736,1,e,1,1,1,0
H81015,1,e,1,1,1,0
H81081,1,e,1,1,1,0
H81130,1,e,1,1,1,0
H81647,1,e,1,1,1,0
H82005,1,e,1,1,1,0
H82027,1,e,1,1,1,3
H82042,1,e,1,1,1,0
H82055,1,e,1,1,1,0
H82057,1,e,1,1,1,0
H82064,1,e,1,1,1,0
H82084,1,e,1,1,1,0
H84006,1,e,1,1,1,0
H84032,1,e,1,1,1,0
H84040,1,e,1,1,1,0
H84055,1,e,1,1,1,0
H84619,1,e,1,1,1,1
H85022,1,e,1,1,1,0
H85028,1,e,1,1,1,0
H85037,1,e,1,1,1,0
H85049,1,e,1,1,1,0
H85078,1,e,1,1,1,1
H85114,1,e,1,1,1,0
J81010,1,e,1,1,1,0
J82009,1,e,1,1,1,0
J82019,1,e,1,1,1,0
J82035,1,e,1,1,1,0
J82056,1,e,1,1,1,0
J82064,1,e,1,1,1,0
J82103,1,e,1,1,1,0
J82128,1,e,1,1,1,0
J82139,1,e,1,1,1,0
J82605,1,e,1,1,1,0
J83001,1,e,1,1,1,0
J83003,1,e,1,1,1,0
J83006,1,e,1,1,1,0
J83008,1,e,1,1,1,0
J83009,1,e,1,1,1,0
J83046,1,e,1,1,1,0
J83058,1,e,1,1,1,2
J83603,1,e,1,1,1,0
K81018,1,e,1,1,1,0
K81032,1,e,1,1,1,0
K81034,1,e,1,1,1,1
K82042,1,e,1,1,1,0
K82049,1,e,1,1,1,0
K82055,1,e,1,1,1,0
K83008,1,e,1,1,1,0
K83023,1,e,1,1,1,0
K84040,1,e,1,1,1,0
K84047,1,e,1,1,1,2
K84052,1,e,1,1,1,1
K84056,1,e,1,1,1,0
K84058,1,e,1,1,1,0
K84063,1,e,1,1,1,1
K84082,1,e,1,1,1,0
L81004,1,e,1,1,1,0
L81032,1,e,1,1,1,0
L81036,1,e,1,1,1,0
L81053,1,e,1,1,1,0
L81064,1,e,1,1,1,0
L81070,1,e,1,1,1,0
L81090,1,e,1,1,1,0
L81649,1,e,1,1,1,1
L82012,1,e,1,1,1,0
L82022,1,e,1,1,1,0
L82038,1,e,1,1,1,0
L82043,1,e,1,1,1,0
L82058,1,e,1,1,1,6
L83014,1,e,1,1,1,0
L83027,1,e,1,1,1,0
L84006,1,e,1,1,1,0
L84030,1,e,1,1,1,0
L84042,1,e,0,0,,0
L84065,1,e,1,1,1,0
L84075,1,e,0,0,,0
L84606,1,e,1,1,1,0
M81033,1,e,1,1,1,2
M81042,1,e,1,1,1,0
M81077,1,e,1,1,1,0
M81600,1,e,1,1,1,0
M81627,1,e,1,1,1,0
M82601,1,e,1,1,1,0
M83065,1,e,1,1,1,0
M83070,1,e,1,1,1,0
M83130,1,e,1,1,1,0
M84046,1,e,1,1,1,0
M84617,1,e,1,1,1,0
M84627,1,e,1,1,1,0
M85027,1,e,1,1,1,0
M85043,1,e,0,1,1,0
M85077,1,e,0,0,,0
M85092,1,e,1,1,1,0
M86021,1,e,1,1,1,0
M86044,1,e,1,1,1,0
M88612,1,e,1,1,1,0
M92647,1,e,1,1,1,0
N81005,1,e,1,1,1,0
N81037,1,e,1,1,1,0
N81120,1,e,1,1,1,0
N81642,1,e,1,1,1,0
N82004,1,e,1,1,1,0
N82060,1,e,1,1,1,0
N82662,1,e,1,1,1,0
N85002,1,e,1,1,1,0
N85016,1,e,1,1,1,0
N85021,1,e,1,1,1,0
N85034,1,e,1,1,1,0
N85047,1,e,0,1,1,0
N85648,1,e,1,1,1,1
P81082,1,e,1,1,1,2
P81096,1,e,1,1,1,0
P81146,1,e,0,0,,0
P81184,1,e,1,1,1,0
P82014,1,e,1,1,1,0
P84051,1,e,1,1,1,0
P84071,1,e,1,1,0,0
P84631,1,e,0,0,,0
P85006,1,e,1,1,1,0
P85614,1,e,1,1,1,0
P87016,1,e,1,1,1,0
P87627,1,e,1,1,1,0
P87651,1,e,0,0,,0
P89602,1,e,1,1,1,0
P91006,1,e,1,1,1,0
P91008,1,e,1,1,1,0
P91013,1,e,1,1,1,0
P91035,1,e,1,1,1,0
P91615,1,e,0,0,,0
P91631,1,e,1,1,1,0
P92639,1,e,1,1,1,0
Y00092,1,e,0,0,,0
Y00984,1,e,1,1,1,0
Y01127,1,e,1,1,1,0
Y01794,1,e,1,1,1,0
Y02414,1,e,1,1,1,0
Y02423,1,e,1,1,1,0
Y02462,1,e,1,1,1,0
Y02807,1,e,1,1,1,0
